Zip,state,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh)
12010,NY,NYUP,548.374
12015,NY,NYUP,548.374
12016,NY,NYUP,548.374
12017,NY,NYUP,548.374
12018,NY,NYUP,548.374
12019,NY,NYUP,548.374
12020,NY,NYUP,548.374
12022,NY,NYUP,548.374
12023,NY,NYUP,548.374
12024,NY,NYUP,548.374
12025,NY,NYUP,548.374
12027,NY,NYUP,548.374
12028,NY,NYUP,548.374
12029,NY,NYUP,548.374
12031,NY,NYUP,548.374
12032,NY,NYUP,548.374
12033,NY,NYUP,548.374
12035,NY,NYUP,548.374
12036,NY,NYUP,548.374
12037,NY,NYUP,548.374
12040,NY,NYUP,548.374
12041,NY,NYUP,548.374
12042,NY,NYUP,548.374
12043,NY,NYUP,548.374
12045,NY,NYUP,548.374
12046,NY,NYUP,548.374
12047,NY,NYUP,548.374
12050,NY,NYUP,548.374
12051,NY,NYUP,548.374
12052,NY,NYUP,548.374
12053,NY,NYUP,548.374
12054,NY,NYUP,548.374
12055,NY,NYUP,548.374
12056,NY,NYUP,548.374
12057,NY,NYUP,548.374
12058,NY,NYUP,548.374
12059,NY,NYUP,548.374
12060,NY,NYUP,548.374
12061,NY,NYUP,548.374
12062,NY,NYUP,548.374
12063,NY,NYUP,548.374
12064,NY,NYUP,548.374
12065,NY,NYUP,548.374
12066,NY,NYUP,548.374
12067,NY,NYUP,548.374
12068,NY,NYUP,548.374
12069,NY,NYUP,548.374
12070,NY,NYUP,548.374
12071,NY,NYUP,548.374
12072,NY,NYUP,548.374
12073,NY,NYUP,548.374
12074,NY,NYUP,548.374
12075,NY,NYUP,548.374
12076,NY,NYUP,548.374
12077,NY,NYUP,548.374
12078,NY,NYUP,548.374
12082,NY,NYUP,548.374
12083,NY,NYUP,548.374
12084,NY,NYUP,548.374
12085,NY,NYUP,548.374
12086,NY,NYUP,548.374
12087,NY,NYUP,548.374
12089,NY,NYUP,548.374
12090,NY,NYUP,548.374
12092,NY,NYUP,548.374
12093,NY,NYUP,548.374
12094,NY,NYUP,548.374
12095,NY,NYUP,548.374
12106,NY,NYUP,548.374
12107,NY,NYUP,548.374
12108,NY,NYUP,548.374
12110,NY,NYUP,548.374
12115,NY,NYUP,548.374
12116,NY,NYUP,548.374
12117,NY,NYUP,548.374
12118,NY,NYUP,548.374
12120,NY,NYUP,548.374
12121,NY,NYUP,548.374
12122,NY,NYUP,548.374
12123,NY,NYUP,548.374
12124,NY,NYUP,548.374
12125,NY,NYUP,548.374
12128,NY,NYUP,548.374
12130,NY,NYUP,548.374
12131,NY,NYUP,548.374
12132,NY,NYUP,548.374
12133,NY,NYUP,548.374
12134,NY,NYUP,548.374
12136,NY,NYUP,548.374
12137,NY,NYUP,548.374
12138,NY,NYUP,548.374
12139,NY,NYUP,548.374
12140,NY,NYUP,548.374
12141,NY,NYUP,548.374
12143,NY,NYUP,548.374
12144,NY,NYUP,548.374
12147,NY,NYUP,548.374
12148,NY,NYUP,548.374
12149,NY,NYUP,548.374
12150,NY,NYUP,548.374
12151,NY,NYUP,548.374
12153,NY,NYUP,548.374
12154,NY,NYUP,548.374
12155,NY,NYUP,548.374
12156,NY,NYUP,548.374
12157,NY,NYUP,548.374
12158,NY,NYUP,548.374
12159,NY,NYUP,548.374
12160,NY,NYUP,548.374
12161,NY,NYUP,548.374
12164,NY,NYUP,548.374
12165,NY,NYUP,548.374
12166,NY,NYUP,548.374
12167,NY,NYUP,548.374
12168,NY,NYUP,548.374
12169,NY,NYUP,548.374
12170,NY,NYUP,548.374
12172,NY,NYUP,548.374
12173,NY,NYUP,548.374
12174,NY,NYUP,548.374
12175,NY,NYUP,548.374
12176,NY,NYUP,548.374
12177,NY,NYUP,548.374
12180,NY,NYUP,548.374
12181,NY,NYUP,548.374
12182,NY,NYUP,548.374
12183,NY,NYUP,548.374
12184,NY,NYUP,548.374
12185,NY,NYUP,548.374
12186,NY,NYUP,548.374
12187,NY,NYUP,548.374
12188,NY,NYUP,548.374
12189,NY,NYUP,548.374
12190,NY,NYUP,548.374
12192,NY,NYUP,548.374
12193,NY,NYUP,548.374
12194,NY,NYUP,548.374
12195,NY,NYUP,548.374
12196,NY,NYUP,548.374
12197,NY,NYUP,548.374
12198,NY,NYUP,548.374
12201,NY,NYUP,548.374
12202,NY,NYUP,548.374
12203,NY,NYUP,548.374
12204,NY,NYUP,548.374
12205,NY,NYUP,548.374
12206,NY,NYUP,548.374
12207,NY,NYUP,548.374
12208,NY,NYUP,548.374
12209,NY,NYUP,548.374
12210,NY,NYUP,548.374
12211,NY,NYUP,548.374
12212,NY,NYUP,548.374
12214,NY,NYUP,548.374
12220,NY,NYUP,548.374
12222,NY,NYUP,548.374
12223,NY,NYUP,548.374
12224,NY,NYUP,548.374
12225,NY,NYUP,548.374
12226,NY,NYUP,548.374
12227,NY,NYUP,548.374
12228,NY,NYUP,548.374
12229,NY,NYUP,548.374
12230,NY,NYUP,548.374
12231,NY,NYUP,548.374
12232,NY,NYUP,548.374
12233,NY,NYUP,548.374
12234,NY,NYUP,548.374
12235,NY,NYUP,548.374
12236,NY,NYUP,548.374
12237,NY,NYUP,548.374
12238,NY,NYUP,548.374
12239,NY,NYUP,548.374
12240,NY,NYUP,548.374
12241,NY,NYUP,548.374
12242,NY,NYUP,548.374
12243,NY,NYUP,548.374
12244,NY,NYUP,548.374
12245,NY,NYUP,548.374
12246,NY,NYUP,548.374
12247,NY,NYUP,548.374
12248,NY,NYUP,548.374
12249,NY,NYUP,548.374
12250,NY,NYUP,548.374
12252,NY,NYUP,548.374
12255,NY,NYUP,548.374
12256,NY,NYUP,548.374
12257,NY,NYUP,548.374
12260,NY,NYUP,548.374
12261,NY,NYUP,548.374
12288,NY,NYUP,548.374
12301,NY,NYUP,548.374
12302,NY,NYUP,548.374
12303,NY,NYUP,548.374
12304,NY,NYUP,548.374
12305,NY,NYUP,548.374
12306,NY,NYUP,548.374
12307,NY,NYUP,548.374
12308,NY,NYUP,548.374
12309,NY,NYUP,548.374
12325,NY,NYUP,548.374
12345,NY,NYUP,548.374
12401,NY,NYUP,548.374
12402,NY,NYUP,548.374
12404,NY,NYUP,548.374
12405,NY,NYUP,548.374
12406,NY,NYUP,548.374
12407,NY,NYUP,548.374
12409,NY,NYUP,548.374
12410,NY,NYUP,548.374
12411,NY,NYUP,548.374
12412,NY,NYUP,548.374
12413,NY,NYUP,548.374
12414,NY,NYUP,548.374
12416,NY,NYUP,548.374
12417,NY,NYUP,548.374
12418,NY,NYUP,548.374
12419,NY,NYUP,548.374
12420,NY,NYUP,548.374
12421,NY,NYUP,548.374
12422,NY,NYUP,548.374
12423,NY,NYUP,548.374
12424,NY,NYUP,548.374
12427,NY,NYUP,548.374
12428,NY,NYUP,548.374
12429,NY,NYUP,548.374
12430,NY,NYUP,548.374
12431,NY,NYUP,548.374
12432,NY,NYUP,548.374
12433,NY,NYUP,548.374
12434,NY,NYUP,548.374
12435,NY,NYUP,548.374
12436,NY,NYUP,548.374
12438,NY,NYUP,548.374
12439,NY,NYUP,548.374
12440,NY,NYUP,548.374
12441,NY,NYUP,548.374
12442,NY,NYUP,548.374
12443,NY,NYUP,548.374
12444,NY,NYUP,548.374
12446,NY,NYUP,548.374
12448,NY,NYUP,548.374
12449,NY,NYUP,548.374
12450,NY,NYUP,548.374
12451,NY,NYUP,548.374
12452,NY,NYUP,548.374
12453,NY,NYUP,548.374
12454,NY,NYUP,548.374
12455,NY,NYUP,548.374
12456,NY,NYUP,548.374
12457,NY,NYUP,548.374
12458,NY,NYUP,548.374
12459,NY,NYUP,548.374
12460,NY,NYUP,548.374
12461,NY,NYUP,548.374
12463,NY,NYUP,548.374
12464,NY,NYUP,548.374
12465,NY,NYUP,548.374
12466,NY,NYUP,548.374
12468,NY,NYUP,548.374
12469,NY,NYUP,548.374
12470,NY,NYUP,548.374
12471,NY,NYUP,548.374
12472,NY,NYUP,548.374
12473,NY,NYUP,548.374
12474,NY,NYUP,548.374
12475,NY,NYUP,548.374
12477,NY,NYUP,548.374
12480,NY,NYUP,548.374
12481,NY,NYUP,548.374
12482,NY,NYUP,548.374
12483,NY,NYUP,548.374
12484,NY,NYUP,548.374
12485,NY,NYUP,548.374
12486,NY,NYUP,548.374
12487,NY,NYUP,548.374
12489,NY,NYUP,548.374
12490,NY,NYUP,548.374
12491,NY,NYUP,548.374
12492,NY,NYUP,548.374
12493,NY,NYUP,548.374
12494,NY,NYUP,548.374
12495,NY,NYUP,548.374
12496,NY,NYUP,548.374
12498,NY,NYUP,548.374
12501,NY,NYUP,548.374
12502,NY,NYUP,548.374
12503,NY,NYUP,548.374
12504,NY,NYUP,548.374
12506,NY,NYUP,548.374
12507,NY,NYUP,548.374
12508,NY,NYUP,548.374
12510,NY,NYUP,548.374
12511,NY,NYUP,548.374
12512,NY,NYUP,548.374
12513,NY,NYUP,548.374
12514,NY,NYUP,548.374
12515,NY,NYUP,548.374
12516,NY,NYUP,548.374
12517,NY,NYUP,548.374
12518,NY,NYUP,548.374
12520,NY,NYUP,548.374
12521,NY,NYUP,548.374
12522,NY,NYUP,548.374
12523,NY,NYUP,548.374
12524,NY,NYUP,548.374
12525,NY,NYUP,548.374
12526,NY,NYUP,548.374
12527,NY,NYUP,548.374
12528,NY,NYUP,548.374
12529,NY,NYUP,548.374
12530,NY,NYUP,548.374
12531,NY,NYUP,548.374
12533,NY,NYUP,548.374
12534,NY,NYUP,548.374
12537,NY,NYUP,548.374
12538,NY,NYUP,548.374
12540,NY,NYUP,548.374
12541,NY,NYUP,548.374
12542,NY,NYUP,548.374
12543,NY,NYUP,548.374
12544,NY,NYUP,548.374
12545,NY,NYUP,548.374
12546,NY,NYUP,548.374
12547,NY,NYUP,548.374
12548,NY,NYUP,548.374
12549,NY,NYUP,548.374
12550,NY,NYUP,548.374
12551,NY,NYUP,548.374
12552,NY,NYUP,548.374
12553,NY,NYUP,548.374
12555,NY,NYUP,548.374
12561,NY,NYUP,548.374
12563,NY,NYUP,548.374
12564,NY,NYUP,548.374
12565,NY,NYUP,548.374
12566,NY,NYUP,548.374
12567,NY,NYUP,548.374
12568,NY,NYUP,548.374
12569,NY,NYUP,548.374
12570,NY,NYUP,548.374
12571,NY,NYUP,548.374
12572,NY,NYUP,548.374
12574,NY,NYUP,548.374
12575,NY,NYUP,548.374
12577,NY,NYUP,548.374
12578,NY,NYUP,548.374
12580,NY,NYUP,548.374
12581,NY,NYUP,548.374
12582,NY,NYUP,548.374
12583,NY,NYUP,548.374
12584,NY,NYUP,548.374
12585,NY,NYUP,548.374
12586,NY,NYUP,548.374
12588,NY,NYUP,548.374
12589,NY,NYUP,548.374
12590,NY,NYUP,548.374
12592,NY,NYUP,548.374
12594,NY,NYUP,548.374
12601,NY,NYUP,548.374
12602,NY,NYUP,548.374
12603,NY,NYUP,548.374
12604,NY,NYUP,548.374
12701,NY,NYUP,548.374
12719,NY,NYUP,548.374
12720,NY,NYUP,548.374
12721,NY,NYUP,548.374
12722,NY,NYUP,548.374
12723,NY,NYUP,548.374
12724,NY,NYUP,548.374
12725,NY,NYUP,548.374
12726,NY,NYUP,548.374
12727,NY,NYUP,548.374
12729,NY,NYUP,548.374
12732,NY,NYUP,548.374
12733,NY,NYUP,548.374
12734,NY,NYUP,548.374
12736,NY,NYUP,548.374
12737,NY,NYUP,548.374
12738,NY,NYUP,548.374
12740,NY,NYUP,548.374
12741,NY,NYUP,548.374
12742,NY,NYUP,548.374
12743,NY,NYUP,548.374
12745,NY,NYUP,548.374
12746,NY,NYUP,548.374
12747,NY,NYUP,548.374
12748,NY,NYUP,548.374
12749,NY,NYUP,548.374
12750,NY,NYUP,548.374
12751,NY,NYUP,548.374
12752,NY,NYUP,548.374
12754,NY,NYUP,548.374
12758,NY,NYUP,548.374
12759,NY,NYUP,548.374
12760,NY,NYUP,548.374
12762,NY,NYUP,548.374
12763,NY,NYUP,548.374
12764,NY,NYUP,548.374
12765,NY,NYUP,548.374
12766,NY,NYUP,548.374
12767,NY,NYUP,548.374
12768,NY,NYUP,548.374
12769,NY,NYUP,548.374
12770,NY,NYUP,548.374
12771,NY,NYUP,548.374
12775,NY,NYUP,548.374
12776,NY,NYUP,548.374
12777,NY,NYUP,548.374
12778,NY,NYUP,548.374
12779,NY,NYUP,548.374
12780,NY,NYUP,548.374
12781,NY,NYUP,548.374
12783,NY,NYUP,548.374
12784,NY,NYUP,548.374
12785,NY,NYUP,548.374
12786,NY,NYUP,548.374
12787,NY,NYUP,548.374
12788,NY,NYUP,548.374
12789,NY,NYUP,548.374
12790,NY,NYUP,548.374
12791,NY,NYUP,548.374
12792,NY,NYUP,548.374
12801,NY,NYUP,548.374
12803,NY,NYUP,548.374
12804,NY,NYUP,548.374
12808,NY,NYUP,548.374
12809,NY,NYUP,548.374
12810,NY,NYUP,548.374
12811,NY,NYUP,548.374
12812,NY,NYUP,548.374
12814,NY,NYUP,548.374
12815,NY,NYUP,548.374
12816,NY,NYUP,548.374
12817,NY,NYUP,548.374
12819,NY,NYUP,548.374
12820,NY,NYUP,548.374
12821,NY,NYUP,548.374
12822,NY,NYUP,548.374
12823,NY,NYUP,548.374
12824,NY,NYUP,548.374
12827,NY,NYUP,548.374
12828,NY,NYUP,548.374
12831,NY,NYUP,548.374
12832,NY,NYUP,548.374
12833,NY,NYUP,548.374
12834,NY,NYUP,548.374
12835,NY,NYUP,548.374
12836,NY,NYUP,548.374
12837,NY,NYUP,548.374
12838,NY,NYUP,548.374
12839,NY,NYUP,548.374
12841,NY,NYUP,548.374
12842,NY,NYUP,548.374
12843,NY,NYUP,548.374
12844,NY,NYUP,548.374
12845,NY,NYUP,548.374
12846,NY,NYUP,548.374
12847,NY,NYUP,548.374
12848,NY,NYUP,548.374
12849,NY,NYUP,548.374
12850,NY,NYUP,548.374
12851,NY,NYUP,548.374
12852,NY,NYUP,548.374
12853,NY,NYUP,548.374
12854,NY,NYUP,548.374
12855,NY,NYUP,548.374
12856,NY,NYUP,548.374
12857,NY,NYUP,548.374
12858,NY,NYUP,548.374
12859,NY,NYUP,548.374
12860,NY,NYUP,548.374
12861,NY,NYUP,548.374
12862,NY,NYUP,548.374
12863,NY,NYUP,548.374
12864,NY,NYUP,548.374
12865,NY,NYUP,548.374
12866,NY,NYUP,548.374
12870,NY,NYUP,548.374
12871,NY,NYUP,548.374
12872,NY,NYUP,548.374
12873,NY,NYUP,548.374
12874,NY,NYUP,548.374
12878,NY,NYUP,548.374
12879,NY,NYUP,548.374
12883,NY,NYUP,548.374
12884,NY,NYUP,548.374
12885,NY,NYUP,548.374
12886,NY,NYUP,548.374
12887,NY,NYUP,548.374
12901,NY,NYUP,548.374
12903,NY,NYUP,548.374
12910,NY,NYUP,548.374
12911,NY,NYUP,548.374
12912,NY,NYUP,548.374
12913,NY,NYUP,548.374
12914,NY,NYUP,548.374
12915,NY,NYUP,548.374
12916,NY,NYUP,548.374
12917,NY,NYUP,548.374
12918,NY,NYUP,548.374
12919,NY,NYUP,548.374
12920,NY,NYUP,548.374
12921,NY,NYUP,548.374
12922,NY,NYUP,548.374
12923,NY,NYUP,548.374
12924,NY,NYUP,548.374
12926,NY,NYUP,548.374
12927,NY,NYUP,548.374
12928,NY,NYUP,548.374
12929,NY,NYUP,548.374
12930,NY,NYUP,548.374
12932,NY,NYUP,548.374
12933,NY,NYUP,548.374
12934,NY,NYUP,548.374
12935,NY,NYUP,548.374
12936,NY,NYUP,548.374
12937,NY,NYUP,548.374
12939,NY,NYUP,548.374
12941,NY,NYUP,548.374
12942,NY,NYUP,548.374
12943,NY,NYUP,548.374
12944,NY,NYUP,548.374
12945,NY,NYUP,548.374
12946,NY,NYUP,548.374
12949,NY,NYUP,548.374
12950,NY,NYUP,548.374
12952,NY,NYUP,548.374
12953,NY,NYUP,548.374
12955,NY,NYUP,548.374
12956,NY,NYUP,548.374
12957,NY,NYUP,548.374
12958,NY,NYUP,548.374
12959,NY,NYUP,548.374
12960,NY,NYUP,548.374
12961,NY,NYUP,548.374
12962,NY,NYUP,548.374
12964,NY,NYUP,548.374
12965,NY,NYUP,548.374
12966,NY,NYUP,548.374
12967,NY,NYUP,548.374
12969,NY,NYUP,548.374
12970,NY,NYUP,548.374
12972,NY,NYUP,548.374
12973,NY,NYUP,548.374
12974,NY,NYUP,548.374
12975,NY,NYUP,548.374
12976,NY,NYUP,548.374
12977,NY,NYUP,548.374
12978,NY,NYUP,548.374
12979,NY,NYUP,548.374
12980,NY,NYUP,548.374
12981,NY,NYUP,548.374
12983,NY,NYUP,548.374
12985,NY,NYUP,548.374
12986,NY,NYUP,548.374
12987,NY,NYUP,548.374
12989,NY,NYUP,548.374
12992,NY,NYUP,548.374
12993,NY,NYUP,548.374
12995,NY,NYUP,548.374
12996,NY,NYUP,548.374
12997,NY,NYUP,548.374
12998,NY,NYUP,548.374
13020,NY,NYUP,548.374
13021,NY,NYUP,548.374
13024,NY,NYUP,548.374
13026,NY,NYUP,548.374
13027,NY,NYUP,548.374
13028,NY,NYUP,548.374
13029,NY,NYUP,548.374
13030,NY,NYUP,548.374
13031,NY,NYUP,548.374
13032,NY,NYUP,548.374
13033,NY,NYUP,548.374
13034,NY,NYUP,548.374
13035,NY,NYUP,548.374
13036,NY,NYUP,548.374
13037,NY,NYUP,548.374
13039,NY,NYUP,548.374
13040,NY,NYUP,548.374
13041,NY,NYUP,548.374
13042,NY,NYUP,548.374
13043,NY,NYUP,548.374
13044,NY,NYUP,548.374
13045,NY,NYUP,548.374
13051,NY,NYUP,548.374
13052,NY,NYUP,548.374
13053,NY,NYUP,548.374
13054,NY,NYUP,548.374
13056,NY,NYUP,548.374
13057,NY,NYUP,548.374
13060,NY,NYUP,548.374
13061,NY,NYUP,548.374
13062,NY,NYUP,548.374
13063,NY,NYUP,548.374
13064,NY,NYUP,548.374
13065,NY,NYUP,548.374
13066,NY,NYUP,548.374
13068,NY,NYUP,548.374
13069,NY,NYUP,548.374
13071,NY,NYUP,548.374
13072,NY,NYUP,548.374
13073,NY,NYUP,548.374
13074,NY,NYUP,548.374
13076,NY,NYUP,548.374
13077,NY,NYUP,548.374
13078,NY,NYUP,548.374
13080,NY,NYUP,548.374
13081,NY,NYUP,548.374
13082,NY,NYUP,548.374
13083,NY,NYUP,548.374
13084,NY,NYUP,548.374
13087,NY,NYUP,548.374
13088,NY,NYUP,548.374
13089,NY,NYUP,548.374
13090,NY,NYUP,548.374
13092,NY,NYUP,548.374
13093,NY,NYUP,548.374
13101,NY,NYUP,548.374
13102,NY,NYUP,548.374
13103,NY,NYUP,548.374
13104,NY,NYUP,548.374
13107,NY,NYUP,548.374
13108,NY,NYUP,548.374
13110,NY,NYUP,548.374
13111,NY,NYUP,548.374
13112,NY,NYUP,548.374
13113,NY,NYUP,548.374
13114,NY,NYUP,548.374
13115,NY,NYUP,548.374
13116,NY,NYUP,548.374
13117,NY,NYUP,548.374
13118,NY,NYUP,548.374
13119,NY,NYUP,548.374
13120,NY,NYUP,548.374
13121,NY,NYUP,548.374
13122,NY,NYUP,548.374
13123,NY,NYUP,548.374
13124,NY,NYUP,548.374
13126,NY,NYUP,548.374
13131,NY,NYUP,548.374
13132,NY,NYUP,548.374
13134,NY,NYUP,548.374
13135,NY,NYUP,548.374
13136,NY,NYUP,548.374
13137,NY,NYUP,548.374
13138,NY,NYUP,548.374
13139,NY,NYUP,548.374
13140,NY,NYUP,548.374
13141,NY,NYUP,548.374
13142,NY,NYUP,548.374
13143,NY,NYUP,548.374
13144,NY,NYUP,548.374
13145,NY,NYUP,548.374
13146,NY,NYUP,548.374
13147,NY,NYUP,548.374
13148,NY,NYUP,548.374
13152,NY,NYUP,548.374
13153,NY,NYUP,548.374
13154,NY,NYUP,548.374
13155,NY,NYUP,548.374
13156,NY,NYUP,548.374
13157,NY,NYUP,548.374
13158,NY,NYUP,548.374
13159,NY,NYUP,548.374
13160,NY,NYUP,548.374
13162,NY,NYUP,548.374
13163,NY,NYUP,548.374
13164,NY,NYUP,548.374
13165,NY,NYUP,548.374
13166,NY,NYUP,548.374
13167,NY,NYUP,548.374
13201,NY,NYUP,548.374
13202,NY,NYUP,548.374
13203,NY,NYUP,548.374
13204,NY,NYUP,548.374
13205,NY,NYUP,548.374
13206,NY,NYUP,548.374
13207,NY,NYUP,548.374
13208,NY,NYUP,548.374
13209,NY,NYUP,548.374
13210,NY,NYUP,548.374
13211,NY,NYUP,548.374
13212,NY,NYUP,548.374
13214,NY,NYUP,548.374
13215,NY,NYUP,548.374
13217,NY,NYUP,548.374
13218,NY,NYUP,548.374
13219,NY,NYUP,548.374
13220,NY,NYUP,548.374
13221,NY,NYUP,548.374
13224,NY,NYUP,548.374
13225,NY,NYUP,548.374
13235,NY,NYUP,548.374
13244,NY,NYUP,548.374
13250,NY,NYUP,548.374
13251,NY,NYUP,548.374
13252,NY,NYUP,548.374
13261,NY,NYUP,548.374
13290,NY,NYUP,548.374
13301,NY,NYUP,548.374
13302,NY,NYUP,548.374
13303,NY,NYUP,548.374
13304,NY,NYUP,548.374
13305,NY,NYUP,548.374
13308,NY,NYUP,548.374
13309,NY,NYUP,548.374
13310,NY,NYUP,548.374
13312,NY,NYUP,548.374
13313,NY,NYUP,548.374
13314,NY,NYUP,548.374
13315,NY,NYUP,548.374
13316,NY,NYUP,548.374
13317,NY,NYUP,548.374
13318,NY,NYUP,548.374
13319,NY,NYUP,548.374
13320,NY,NYUP,548.374
13321,NY,NYUP,548.374
13322,NY,NYUP,548.374
13323,NY,NYUP,548.374
13324,NY,NYUP,548.374
13325,NY,NYUP,548.374
13326,NY,NYUP,548.374
13327,NY,NYUP,548.374
13328,NY,NYUP,548.374
13329,NY,NYUP,548.374
13331,NY,NYUP,548.374
13332,NY,NYUP,548.374
13333,NY,NYUP,548.374
13334,NY,NYUP,548.374
13335,NY,NYUP,548.374
13337,NY,NYUP,548.374
13338,NY,NYUP,548.374
13339,NY,NYUP,548.374
13340,NY,NYUP,548.374
13341,NY,NYUP,548.374
13342,NY,NYUP,548.374
13343,NY,NYUP,548.374
13345,NY,NYUP,548.374
13346,NY,NYUP,548.374
13348,NY,NYUP,548.374
13350,NY,NYUP,548.374
13352,NY,NYUP,548.374
13353,NY,NYUP,548.374
13354,NY,NYUP,548.374
13355,NY,NYUP,548.374
13357,NY,NYUP,548.374
13360,NY,NYUP,548.374
13361,NY,NYUP,548.374
13362,NY,NYUP,548.374
13363,NY,NYUP,548.374
13364,NY,NYUP,548.374
13365,NY,NYUP,548.374
13367,NY,NYUP,548.374
13368,NY,NYUP,548.374
13401,NY,NYUP,548.374
13402,NY,NYUP,548.374
13403,NY,NYUP,548.374
13404,NY,NYUP,548.374
13406,NY,NYUP,548.374
13407,NY,NYUP,548.374
13408,NY,NYUP,548.374
13409,NY,NYUP,548.374
13410,NY,NYUP,548.374
13411,NY,NYUP,548.374
13413,NY,NYUP,548.374
13415,NY,NYUP,548.374
13416,NY,NYUP,548.374
13417,NY,NYUP,548.374
13418,NY,NYUP,548.374
13420,NY,NYUP,548.374
13421,NY,NYUP,548.374
13424,NY,NYUP,548.374
13425,NY,NYUP,548.374
13426,NY,NYUP,548.374
13428,NY,NYUP,548.374
13431,NY,NYUP,548.374
13433,NY,NYUP,548.374
13435,NY,NYUP,548.374
13436,NY,NYUP,548.374
13437,NY,NYUP,548.374
13438,NY,NYUP,548.374
13439,NY,NYUP,548.374
13440,NY,NYUP,548.374
13441,NY,NYUP,548.374
13442,NY,NYUP,548.374
13449,NY,NYUP,548.374
13450,NY,NYUP,548.374
13452,NY,NYUP,548.374
13454,NY,NYUP,548.374
13455,NY,NYUP,548.374
13456,NY,NYUP,548.374
13457,NY,NYUP,548.374
13459,NY,NYUP,548.374
13460,NY,NYUP,548.374
13461,NY,NYUP,548.374
13464,NY,NYUP,548.374
13465,NY,NYUP,548.374
13468,NY,NYUP,548.374
13469,NY,NYUP,548.374
13470,NY,NYUP,548.374
13471,NY,NYUP,548.374
13472,NY,NYUP,548.374
13473,NY,NYUP,548.374
13475,NY,NYUP,548.374
13476,NY,NYUP,548.374
13477,NY,NYUP,548.374
13478,NY,NYUP,548.374
13479,NY,NYUP,548.374
13480,NY,NYUP,548.374
13482,NY,NYUP,548.374
13483,NY,NYUP,548.374
13484,NY,NYUP,548.374
13485,NY,NYUP,548.374
13486,NY,NYUP,548.374
13488,NY,NYUP,548.374
13489,NY,NYUP,548.374
13490,NY,NYUP,548.374
13491,NY,NYUP,548.374
13492,NY,NYUP,548.374
13493,NY,NYUP,548.374
13494,NY,NYUP,548.374
13495,NY,NYUP,548.374
13501,NY,NYUP,548.374
13502,NY,NYUP,548.374
13503,NY,NYUP,548.374
13504,NY,NYUP,548.374
13505,NY,NYUP,548.374
13599,NY,NYUP,548.374
13601,NY,NYUP,548.374
13602,NY,NYUP,548.374
13603,NY,NYUP,548.374
13605,NY,NYUP,548.374
13606,NY,NYUP,548.374
13607,NY,NYUP,548.374
13608,NY,NYUP,548.374
13611,NY,NYUP,548.374
13612,NY,NYUP,548.374
13613,NY,NYUP,548.374
13614,NY,NYUP,548.374
13615,NY,NYUP,548.374
13616,NY,NYUP,548.374
13617,NY,NYUP,548.374
13618,NY,NYUP,548.374
13619,NY,NYUP,548.374
13620,NY,NYUP,548.374
13621,NY,NYUP,548.374
13622,NY,NYUP,548.374
13623,NY,NYUP,548.374
13624,NY,NYUP,548.374
13625,NY,NYUP,548.374
13626,NY,NYUP,548.374
13627,NY,NYUP,548.374
13628,NY,NYUP,548.374
13630,NY,NYUP,548.374
13631,NY,NYUP,548.374
13632,NY,NYUP,548.374
13633,NY,NYUP,548.374
13634,NY,NYUP,548.374
13635,NY,NYUP,548.374
13636,NY,NYUP,548.374
13637,NY,NYUP,548.374
13638,NY,NYUP,548.374
13639,NY,NYUP,548.374
13640,NY,NYUP,548.374
13641,NY,NYUP,548.374
13642,NY,NYUP,548.374
13643,NY,NYUP,548.374
13645,NY,NYUP,548.374
13646,NY,NYUP,548.374
13647,NY,NYUP,548.374
13648,NY,NYUP,548.374
13649,NY,NYUP,548.374
13650,NY,NYUP,548.374
13651,NY,NYUP,548.374
13652,NY,NYUP,548.374
13654,NY,NYUP,548.374
13655,NY,NYUP,548.374
13656,NY,NYUP,548.374
13657,NY,NYUP,548.374
13658,NY,NYUP,548.374
13659,NY,NYUP,548.374
13660,NY,NYUP,548.374
13661,NY,NYUP,548.374
13662,NY,NYUP,548.374
13664,NY,NYUP,548.374
13665,NY,NYUP,548.374
13666,NY,NYUP,548.374
13667,NY,NYUP,548.374
13668,NY,NYUP,548.374
13669,NY,NYUP,548.374
13670,NY,NYUP,548.374
13671,NY,NYUP,548.374
13672,NY,NYUP,548.374
13673,NY,NYUP,548.374
13674,NY,NYUP,548.374
13675,NY,NYUP,548.374
13676,NY,NYUP,548.374
13677,NY,NYUP,548.374
13678,NY,NYUP,548.374
13679,NY,NYUP,548.374
13680,NY,NYUP,548.374
13681,NY,NYUP,548.374
13682,NY,NYUP,548.374
13683,NY,NYUP,548.374
13684,NY,NYUP,548.374
13685,NY,NYUP,548.374
13687,NY,NYUP,548.374
13690,NY,NYUP,548.374
13691,NY,NYUP,548.374
13692,NY,NYUP,548.374
13693,NY,NYUP,548.374
13694,NY,NYUP,548.374
13695,NY,NYUP,548.374
13696,NY,NYUP,548.374
13697,NY,NYUP,548.374
13699,NY,NYUP,548.374
13730,NY,NYUP,548.374
13731,NY,NYUP,548.374
13732,NY,NYUP,548.374
13733,NY,NYUP,548.374
13734,NY,NYUP,548.374
13736,NY,NYUP,548.374
13737,NY,NYUP,548.374
13738,NY,NYUP,548.374
13739,NY,NYUP,548.374
13740,NY,NYUP,548.374
13743,NY,NYUP,548.374
13744,NY,NYUP,548.374
