year,temp
66.3,26.86627478
66.39198627,26.18558033
66.48945517,25.44885874
66.57766452,25.28858211
66.66952896,25.06779004
66.76699785,24.81724807
66.85703475,25.62208767
66.94902102,26.78495907
67.02784899,26.50592352
67.10862634,26.8584147
66.016,24.91680093
66.02606299,24.98086781
66.03165354,28.64984852
66.07283727,29.19368578
66.10134908,29.79088067
66.1637769,27.32914396
66.25471654,26.19283667
66.3,25.9849893
66.016,24.39925096
66.016,25.10970941
66.10250348,32.100521
66.3,31.19495374
66.016,19.68077788
66.01964771,20.71965961
66.02277431,21.33258911
66.02746422,21.1093059
66.03163303,20.29099456
66.03423853,20.84011488
66.03475963,20.50372516
66.03944954,20.86518959
66.06550459,22.99724072
66.08217982,22.56611621
66.09155963,24.60593982
66.11761468,23.88889051
66.14366972,23.4365469
66.16972477,23.4678351
66.19577982,23.40061859
66.25310092,23.4597864
66.3,20.23129909
66.35211009,21.07891555
66.40422018,20.24397573
66.45633028,19.56022523
66.56055046,20.97422616
66.02,23.56123455
66.025,23.19581032
66.05,24.25653954
66.075,22.66780442
66.1,25.51139693
66.15,25.1361663
66.2,23.12026816
66.25,22.0973561
66.3,20.67949864
66.35,22.03093942
66.4,20.82976132
66.45,22.24637062
66.5,21.78929522
